0.0290581162324649,0.0250501002004008,0.0250501002004008,0.0200400801603206
0.2274549098196392,0.1913827655310621,0.18937875751503,0.1933867735470942
0.0200400801603206,0.0170340681362725,0.0160320641282565,0.0170340681362725
0.0370741482965931,0.034068136272545,0.033066132264529,0.0390781563126252
0.0200400801603206,0.0170340681362725,0.0170340681362725,0.0160320641282565
0.0531062124248497,0.0621242484969939,0.0490981963927855,0.0470941883767535
0.0170340681362725,0.0160320641282565,0.0160320641282565,0.0170340681362725
0.0230460921843687,0.0180360721442885,0.0180360721442885,0.0220440881763527
0.0190380761523046,0.0160320641282565,0.0160320641282565,0.0160320641282565
0.0240480961923847,0.0240480961923847,0.0260521042084168,0.0200400801603206
0.0290581162324649,0.0250501002004008,0.0250501002004008,0.0240480961923847
0.0200400801603206,0.0170340681362725,0.0160320641282565,0.0180360721442885
0.0200400801603206,0.0200400801603206,0.0200400801603206,0.0180360721442885
0.032064128256513,0.0280561122244488,0.0290581162324649,0.0280561122244488
0.0480961923847695,0.0410821643286573,0.0390781563126252,0.0360721442885771
0.0180360721442885,0.0180360721442885,0.0180360721442885,0.0160320641282565
0.0390781563126252,0.0350701402805611,0.0350701402805611,0.0350701402805611
0.0300601202404809,0.0290581162324649,0.0280561122244488,0.0290581162324649
0.0250501002004008,0.0190380761523046,0.0190380761523046,0.0200400801603206
0.0310621242484969,0.0420841683366733,0.0420841683366733,0.0300601202404809
