200.10M.7-astral,200.10M.7-wqfm-resolved,200.10M.7-wqfm,200.10M.7-treeqmc,200.10M.6-astral,200.10M.6-wqfm-resolved,200.10M.6-wqfm,200.10M.6-treeqmc,200.2M.6-astral,200.2M.6-wqfm-resolved,200.2M.6-wqfm,200.2M.6-treeqmc,200.2M.7-astral,200.2M.7-wqfm-resolved,200.2M.7-wqfm,200.2M.7-treeqmc,200.500K.6-astral,200.500K.6-wqfm-resolved,200.500K.6-wqfm,200.500K.6-treeqmc,200.500K.7-astral,200.500K.7-wqfm-resolved,200.500K.7-wqfm,200.500K.7-treeqmc,500.2M.6-astral,500.2M.6-wqfm-resolved,500.2M.6-wqfm,500.2M.6-treeqmc,1000.2M.6-astral,1000.2M.6-wqfm-resolved,1000.2M.6-wqfm,1000.2M.6-treeqmc
0.0303030303,0.0303030303,0.0303030303,0.0303030303,0.02525252525,0.0303030303,0.0303030303,0.0303030303,0.04545454545,0.04545454545,0.04545454545,0.04545454545,0.1212121212,0.08080808081,0.08080808081,0.101010101,0.2777777778,0.3232323232,0.3232323232,0.3131313131,0.1767676768,0.1767676768,0.1818181818,0.1767676768,0.04819277108,0.04618473896,0.04618473896,0.04618473896,0.08316633267,0.07715430862,0.07815631263,0.07615230461
0.1313131313,0.1111111111,0.1111111111,0.1111111111,0.07070707071,0.06565656566,0.06060606061,0.05555555556,0.08585858586,0.07575757576,0.06565656566,0.06565656566,0.07575757576,0.08080808081,0.08080808081,0.09595959596,0.1161616162,0.1363636364,0.1363636364,0.1464646465,0.1767676768,0.196969697,0.196969697,0.1666666667,0.05020080321,0.03614457831,0.03614457831,0.0421686747,0.08416833667,0.07414829659,0.0751503006,0.07014028056
0.08080808081,0.06565656566,0.07070707071,0.07575757576,0.09090909091,0.08080808081,0.07575757576,0.08080808081,0.04545454545,0.04545454545,0.04545454545,0.05555555556,0.1212121212,0.09595959596,0.09595959596,0.09090909091,0.1161616162,0.1262626263,0.1262626263,0.1212121212,0.1464646465,0.1565656566,0.1616161616,0.1565656566,0.0562248996,0.06626506024,0.06626506024,0.07228915663,0.08416833667,0.08016032064,0.07915831663,0.08316633267
0.1464646465,0.1414141414,0.1414141414,0.1464646465,0.06060606061,0.05050505051,0.05050505051,0.05050505051,0.1161616162,0.101010101,0.09595959596,0.09595959596,0.1717171717,0.1414141414,0.1414141414,0.1464646465,0.2070707071,0.1767676768,0.1767676768,0.1767676768,0.196969697,0.2070707071,0.2171717172,0.1868686869,0.08232931727,0.06827309237,0.06626506024,0.06827309237,0.1122244489,0.1012024048,0.1012024048,0.09919839679
0.05050505051,0.04545454545,0.04545454545,0.04545454545,0.0202020202,0.02525252525,0.02525252525,0.0303030303,0.08585858586,0.08080808081,0.08080808081,0.07575757576,0.1717171717,0.1414141414,0.1414141414,0.1363636364,0.2070707071,0.1868686869,0.1868686869,0.1767676768,0.1464646465,0.1414141414,0.1414141414,0.1414141414,0.1265060241,0.1064257028,0.1224899598,0.1044176707,0.07414829659,0.07314629259,0.07414829659,0.07414829659
0.06060606061,0.05050505051,0.05050505051,0.05050505051,0.02525252525,0.0303030303,0.0303030303,0.03535353535,0.05555555556,0.05555555556,0.05555555556,0.06060606061,0.09595959596,0.1111111111,0.1111111111,0.1111111111,0.1212121212,0.1616161616,0.1111111111,0.1212121212,0.1868686869,0.1767676768,0.196969697,0.1666666667,0.07831325301,0.06224899598,0.06425702811,0.07228915663,0.08216432866,0.08016032064,0.08116232465,0.08116232465
0.05050505051,0.05555555556,0.05555555556,0.05555555556,0.04545454545,0.04545454545,0.04545454545,0.04545454545,0.03535353535,0.05050505051,0.05050505051,0.05050505051,0.08080808081,0.07070707071,0.07070707071,0.07575757576,0.2727272727,0.2777777778,0.2929292929,0.3131313131,0.2424242424,0.2676767677,0.2676767677,0.2121212121,0.06024096386,0.0562248996,0.0562248996,0.0562248996,0.08116232465,0.07014028056,0.07014028056,0.07114228457
0.03535353535,0.03535353535,0.03535353535,0.0404040404,0.06060606061,0.06565656566,0.06565656566,0.06565656566,0.06565656566,0.06565656566,0.06060606061,0.06565656566,0.03535353535,0.0404040404,0.0404040404,0.0303030303,0.202020202,0.2272727273,0.2121212121,0.2373737374,0.196969697,0.1868686869,0.1868686869,0.1767676768,0.07831325301,0.08232931727,0.07831325301,0.08032128514,0.0751503006,0.06913827655,0.06813627255,0.06412825651
0.05050505051,0.05050505051,0.05050505051,0.05050505051,0.0202020202,0.01515151515,0.01515151515,0.01515151515,0.1161616162,0.1111111111,0.1060606061,0.1060606061,0.07575757576,0.07575757576,0.07070707071,0.08080808081,0.1666666667,0.1565656566,0.1767676768,0.1515151515,0.2626262626,0.2777777778,0.2878787879,0.2929292929,0.05421686747,0.05220883534,0.05220883534,0.05220883534,0.07815631263,0.08116232465,0.08216432866,0.07414829659
0.0404040404,0.0303030303,0.0303030303,0.02525252525,0.0303030303,0.02525252525,0.02525252525,0.0303030303,0.06565656566,0.06565656566,0.06565656566,0.05555555556,0.09090909091,0.09090909091,0.09090909091,0.09090909091,0.1717171717,0.1414141414,0.1565656566,0.1464646465,0.2777777778,0.3080808081,0.2878787879,0.3484848485,0.05421686747,0.0562248996,0.0562248996,0.05823293173,0.0501002004,0.05210420842,0.05210420842,0.05711422846
0.02525252525,0.0202020202,0.0202020202,0.0202020202,0.05555555556,0.05050505051,0.05050505051,0.04545454545,0.07070707071,0.06565656566,0.06565656566,0.06565656566,0.05555555556,0.05050505051,0.05050505051,0.06060606061,0.1212121212,0.1262626263,0.1464646465,0.1262626263,0.196969697,0.1717171717,0.1717171717,0.1666666667,0.04618473896,0.05220883534,0.05220883534,0.05421686747,,,,
0.03535353535,0.0303030303,0.0303030303,0.0303030303,0.0404040404,0.0303030303,0.0303030303,0.0303030303,0.09090909091,0.08080808081,0.09090909091,0.09595959596,0.07575757576,0.07070707071,0.07070707071,0.06565656566,0.1666666667,0.1767676768,0.1717171717,0.1565656566,0.2070707071,0.196969697,0.2121212121,0.2222222222,0.08232931727,0.07831325301,0.08232931727,0.08032128514,,,,
0.02525252525,0.0202020202,0.0202020202,0.0202020202,0.02525252525,0.03535353535,0.03535353535,0.03535353535,0.09090909091,0.07575757576,0.07575757576,0.08585858586,0.1515151515,0.1212121212,0.1212121212,0.101010101,0.1767676768,0.1717171717,0.1717171717,0.1868686869,0.2474747475,0.2929292929,0.2777777778,0.2626262626,0.07228915663,0.07429718876,0.07429718876,0.07228915663,,,,
0.2777777778,0.2929292929,0.2929292929,0.2929292929,0.04545454545,0.03535353535,0.03535353535,0.03535353535,0.04545454545,0.05555555556,0.05050505051,0.05555555556,0.08585858586,0.09595959596,0.09595959596,0.09090909091,0.1161616162,0.1262626263,0.1313131313,0.1111111111,0.1464646465,0.1464646465,0.1363636364,0.1666666667,0.1084337349,0.09638554217,0.09437751004,0.1004016064,,,,
0.09595959596,0.09090909091,0.09090909091,0.09090909091,0.05050505051,0.04545454545,0.04545454545,0.04545454545,0.1262626263,0.101010101,0.1111111111,0.1212121212,0.08080808081,0.07070707071,0.07070707071,0.07070707071,0.1565656566,0.1818181818,0.1919191919,0.1616161616,0.2373737374,0.2525252525,0.2727272727,0.2525252525,0.04819277108,0.04819277108,0.05020080321,0.0421686747,,,,
0.09090909091,0.05555555556,0.05555555556,0.06060606061,0.0202020202,0.02525252525,0.02525252525,0.02525252525,0.1666666667,0.1616161616,0.1616161616,0.1717171717,0.07575757576,0.07575757576,0.07575757576,0.08080808081,0.1717171717,0.202020202,0.202020202,0.2272727273,0.2474747475,0.2272727273,0.2373737374,0.2878787879,0.1044176707,0.09437751004,0.09437751004,0.08835341365,,,,
0.05555555556,0.0404040404,0.0404040404,0.04545454545,0.1717171717,0.1565656566,0.1565656566,0.1616161616,0.1616161616,0.1515151515,0.1616161616,0.1666666667,0.1666666667,0.1818181818,0.1717171717,0.2070707071,0.1868686869,0.2121212121,0.2121212121,0.1919191919,0.1262626263,0.1161616162,0.1161616162,0.1414141414,0.07831325301,0.07429718876,0.07630522088,0.07228915663,,,,
0.03535353535,0.03535353535,0.03535353535,0.0404040404,0.03535353535,0.0303030303,0.0303030303,0.02525252525,0.05555555556,0.05050505051,0.04545454545,0.04545454545,0.1262626263,0.1262626263,0.1313131313,0.1262626263,0.2121212121,0.2070707071,0.202020202,0.202020202,0.1363636364,0.1414141414,0.1414141414,0.1616161616,0.08835341365,0.08232931727,0.07630522088,0.08232931727,,,,
0.1414141414,0.1212121212,0.1212121212,0.1212121212,0.0303030303,0.02525252525,0.0303030303,0.0303030303,0.1212121212,0.1161616162,0.1212121212,0.1363636364,0.1161616162,0.1565656566,0.1565656566,0.1313131313,0.1161616162,0.1363636364,0.1313131313,0.1414141414,0.2424242424,0.2222222222,0.196969697,0.2777777778,0.0702811245,0.05823293173,0.05823293173,0.06224899598,,,,
0.03535353535,0.0202020202,0.0202020202,0.0202020202,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.06565656566,0.06060606061,0.06060606061,0.06060606061,0.1363636364,0.1161616162,0.1111111111,0.1161616162,0.2272727273,0.2222222222,0.2424242424,0.2373737374,0.1515151515,0.1565656566,0.1666666667,0.1313131313,0.0562248996,0.0562248996,0.0562248996,0.05220883534,,,,
0.03535353535,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.0202020202,0.08080808081,0.07575757576,0.07575757576,0.07575757576,0.08080808081,0.07070707071,0.07070707071,0.08585858586,0.1666666667,0.1616161616,0.1565656566,0.1666666667,0.1313131313,0.1060606061,0.1060606061,0.101010101,0.05020080321,0.05220883534,0.05220883534,0.05020080321,,,,
0.04545454545,0.0404040404,0.04545454545,0.0404040404,0.06060606061,0.06060606061,0.06060606061,0.06060606061,0.06060606061,0.05050505051,0.05050505051,0.05555555556,0.101010101,0.09090909091,0.08585858586,0.09595959596,0.1818181818,0.196969697,0.1868686869,0.196969697,0.2171717172,0.2222222222,0.2222222222,0.2121212121,0.05421686747,0.05421686747,0.0562248996,0.05823293173,,,,
0.05050505051,0.05050505051,0.05050505051,0.06060606061,0.02525252525,0.02525252525,0.02525252525,0.0202020202,0.08080808081,0.06565656566,0.06565656566,0.07070707071,0.2272727273,0.196969697,0.196969697,0.1868686869,0.2070707071,0.2121212121,0.2171717172,0.2121212121,0.1868686869,0.2373737374,0.2323232323,0.2171717172,0.09236947791,0.0983935743,0.0983935743,0.09236947791,,,,
0.07575757576,0.07575757576,0.07575757576,0.07575757576,0.06565656566,0.06060606061,0.06060606061,0.06565656566,0.101010101,0.09595959596,0.09595959596,0.08585858586,0.05050505051,0.05555555556,0.05555555556,0.04545454545,0.2626262626,0.2171717172,0.2575757576,0.2323232323,0.2373737374,0.2272727273,0.2777777778,0.2474747475,0.1144578313,0.1184738956,0.1124497992,0.124497992,,,,
0.101010101,0.08585858586,0.08585858586,0.08585858586,0.04545454545,0.04545454545,0.0404040404,0.05050505051,0.2929292929,0.2929292929,0.297979798,0.297979798,0.08080808081,0.08585858586,0.08585858586,0.07575757576,0.1616161616,0.1868686869,0.1919191919,0.1666666667,0.3585858586,0.3686868687,0.3686868687,0.4292929293,0.05020080321,0.04618473896,0.04618473896,0.05020080321,,,,
0.03535353535,0.0303030303,0.0303030303,0.0303030303,0.06060606061,0.05555555556,0.06060606061,0.06060606061,0.07070707071,0.06060606061,0.06060606061,0.05555555556,0.08080808081,0.07575757576,0.07575757576,0.09090909091,0.1868686869,0.2121212121,0.2070707071,0.202020202,0.1666666667,0.1818181818,0.1818181818,0.1818181818,0.08634538153,0.0843373494,0.0843373494,0.1024096386,,,,
0.07070707071,0.06565656566,0.06565656566,0.04545454545,0.08585858586,0.06060606061,0.07070707071,0.07575757576,0.06565656566,0.05050505051,0.05050505051,0.05555555556,0.09090909091,0.08080808081,0.08080808081,0.09595959596,0.2272727273,0.2171717172,0.2272727273,0.2575757576,0.1919191919,0.1868686869,0.1717171717,0.1868686869,0.1064257028,0.0983935743,0.1004016064,0.08634538153,,,,
0.07070707071,0.06565656566,0.06565656566,0.07070707071,0.1464646465,0.1262626263,0.1262626263,0.1313131313,0.06060606061,0.07070707071,0.07070707071,0.07575757576,0.0404040404,0.05050505051,0.05050505051,0.04545454545,0.1464646465,0.1717171717,0.1717171717,0.1313131313,0.196969697,0.1818181818,0.1919191919,0.1919191919,0.09638554217,0.0843373494,0.08835341365,0.08032128514,,,,
0.0101010101,0.0202020202,0.0202020202,0.0202020202,0.04545454545,0.0404040404,0.0404040404,0.0404040404,0.06060606061,0.05050505051,0.05050505051,0.05050505051,0.06060606061,0.05555555556,0.06060606061,0.06060606061,0.1363636364,0.1666666667,0.1565656566,0.1212121212,0.1717171717,0.1717171717,0.1717171717,0.202020202,0.1385542169,0.1265060241,0.1265060241,0.1144578313,,,,
0.01515151515,0.0101010101,0.0101010101,0.0101010101,0.05555555556,0.05050505051,0.05050505051,0.05555555556,0.08080808081,0.07575757576,0.07575757576,0.07575757576,0.08080808081,0.05555555556,0.06060606061,0.07575757576,0.2575757576,0.2626262626,0.2828282828,0.3131313131,0.1666666667,0.202020202,0.202020202,0.1464646465,0.06024096386,0.0562248996,0.0562248996,0.06024096386,,,,
0.03535353535,0.0404040404,0.0404040404,0.0404040404,0.0303030303,0.02525252525,0.02525252525,0.02525252525,0.1060606061,0.08585858586,0.09090909091,0.09595959596,0.06060606061,0.08080808081,0.08080808081,0.08080808081,0.2373737374,0.2575757576,0.2525252525,0.2222222222,0.1060606061,0.1313131313,0.1262626263,0.1363636364,0.06425702811,0.06024096386,0.05823293173,0.05421686747,,,,
0.05555555556,0.0404040404,0.0404040404,0.03535353535,0.04545454545,0.0404040404,0.0404040404,0.0404040404,0.08585858586,0.07575757576,0.07575757576,0.08585858586,0.1060606061,0.1111111111,0.1111111111,0.1111111111,0.297979798,0.3080808081,0.3080808081,0.3434343434,0.2272727273,0.2777777778,0.2676767677,0.303030303,0.08032128514,0.08232931727,0.08032128514,0.07831325301,,,,
0.0202020202,0.02525252525,0.02525252525,0.01515151515,0.05555555556,0.05050505051,0.05050505051,0.05050505051,0.04545454545,0.04545454545,0.04545454545,0.0404040404,0.06060606061,0.06565656566,0.06565656566,0.06565656566,0.1565656566,0.1565656566,0.1363636364,0.1717171717,0.2070707071,0.1666666667,0.1767676768,0.202020202,0.07831325301,0.07228915663,0.07429718876,0.07630522088,,,,
0.04545454545,0.04545454545,0.04545454545,0.04545454545,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.03535353535,0.0404040404,0.0404040404,0.0404040404,0.1060606061,0.09595959596,0.09595959596,0.101010101,0.2070707071,0.2272727273,0.2222222222,0.2323232323,0.2474747475,0.2626262626,0.2777777778,0.2727272727,0.1285140562,0.1285140562,0.1224899598,0.1184738956,,,,
0.04545454545,0.04545454545,0.04545454545,0.0404040404,0.1212121212,0.101010101,0.1262626263,0.1313131313,0.09595959596,0.09595959596,0.09595959596,0.09090909091,0.05555555556,0.06060606061,0.06060606061,0.06060606061,0.1414141414,0.1414141414,0.1464646465,0.1363636364,0.1919191919,0.196969697,0.1919191919,0.196969697,0.06827309237,0.06224899598,0.06224899598,0.06224899598,,,,
0.08585858586,0.06565656566,0.06565656566,0.05050505051,0.0404040404,0.03535353535,0.03535353535,0.0303030303,0.0404040404,0.0303030303,0.0303030303,0.0303030303,0.1161616162,0.1161616162,0.1161616162,0.1111111111,0.1767676768,0.2171717172,0.2070707071,0.1767676768,0.2474747475,0.2575757576,0.2626262626,0.2676767677,0.09036144578,0.05823293173,0.0562248996,0.06024096386,,,,
0.06565656566,0.05555555556,0.05555555556,0.05050505051,0.0303030303,0.0202020202,0.0202020202,0.0202020202,0.09595959596,0.08585858586,0.08585858586,0.08585858586,0.07070707071,0.06060606061,0.06060606061,0.05555555556,0.1818181818,0.1868686869,0.1868686869,0.1767676768,0.1666666667,0.1868686869,0.1868686869,0.1565656566,0.1024096386,0.1004016064,0.1004016064,0.09437751004,,,,
0.03535353535,0.03535353535,0.03535353535,0.03535353535,0.0303030303,0.0303030303,0.0303030303,0.0303030303,0.05555555556,0.05050505051,0.05050505051,0.05050505051,0.08585858586,0.07070707071,0.07070707071,0.07070707071,,,,,0.1919191919,0.2373737374,0.2424242424,0.2272727273,0.06425702811,0.06626506024,0.06626506024,0.06626506024,,,,
0.05050505051,0.0404040404,0.0404040404,0.03535353535,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.101010101,0.09595959596,0.09595959596,0.09595959596,0.06060606061,0.05555555556,0.05555555556,0.06060606061,,,,,0.1262626263,0.1515151515,0.1313131313,0.1363636364,0.1044176707,0.1004016064,0.1024096386,0.1024096386,,,,
0.0404040404,0.0404040404,0.0404040404,0.0404040404,0.03535353535,0.03535353535,0.03535353535,0.03535353535,0.09595959596,0.09090909091,0.09090909091,0.1111111111,0.1212121212,0.1212121212,0.1212121212,0.1161616162,,,,,0.2676767677,0.2424242424,0.2727272727,0.2727272727,0.09236947791,0.07429718876,0.07429718876,0.07831325301,,,,
