(0.03535353535353535, 0.03535353535353535, 0.03535353535353535)
(0.025252525252525252, 0.025252525252525252, 0.025252525252525252)
(0.015151515151515152, 0.015151515151515152, 0.015151515151515152)
(0.015151515151515152, 0.015151515151515152, 0.015151515151515152)
(0.07575757575757576, 0.07575757575757576, 0.07575757575757576)
(0.0707070707070707, 0.0707070707070707, 0.0707070707070707)
(0.0707070707070707, 0.0707070707070707, 0.0707070707070707)
(0.08080808080808081, 0.08080808080808081, 0.08080808080808081)
(0.030303030303030304, 0.030303030303030304, 0.030303030303030304)
(0.05555555555555555, 0.05555555555555555, 0.05555555555555555)
(0.020202020202020204, 0.020202020202020204, 0.020202020202020204)
(0.04040404040404041, 0.04040404040404041, 0.04040404040404041)
(0.050505050505050504, 0.050505050505050504, 0.050505050505050504)
(0.12121212121212122, 0.12121212121212122, 0.12121212121212122)
(0.06060606060606061, 0.06060606060606061, 0.06060606060606061)
(0.05555555555555555, 0.05555555555555555, 0.05555555555555555)
(0.050505050505050504, 0.050505050505050504, 0.050505050505050504)
(0.0, 0.0, 0.0)
(0.025252525252525252, 0.025252525252525252, 0.025252525252525252)
(0.030303030303030304, 0.030303030303030304, 0.030303030303030304)
(0.005050505050505051, 0.005050505050505051, 0.005050505050505051)
(0.025252525252525252, 0.025252525252525252, 0.025252525252525252)
(0.045454545454545456, 0.045454545454545456, 0.045454545454545456)
(0.05555555555555555, 0.05555555555555555, 0.05555555555555555)
(0.020202020202020204, 0.020202020202020204, 0.020202020202020204)
(0.010101010101010102, 0.010101010101010102, 0.010101010101010102)
(0.09595959595959595, 0.09595959595959595, 0.09595959595959595)
(0.020202020202020204, 0.020202020202020204, 0.020202020202020204)
(0.08585858585858586, 0.08585858585858586, 0.08585858585858586)
(0.09595959595959595, 0.09595959595959595, 0.09595959595959595)
(0.020202020202020204, 0.020202020202020204, 0.020202020202020204)
(0.015151515151515152, 0.015151515151515152, 0.015151515151515152)
(0.18181818181818182, 0.18181818181818182, 0.18181818181818182)
(0.015151515151515152, 0.015151515151515152, 0.015151515151515152)
(0.04040404040404041, 0.04040404040404041, 0.04040404040404041)
(0.020202020202020204, 0.020202020202020204, 0.020202020202020204)
(0.030303030303030304, 0.030303030303030304, 0.030303030303030304)
(0.010101010101010102, 0.010101010101010102, 0.010101010101010102)
(0.030303030303030304, 0.030303030303030304, 0.030303030303030304)
(0.015151515151515152, 0.015151515151515152, 0.015151515151515152)
(0.020202020202020204, 0.020202020202020204, 0.020202020202020204)
(0.03535353535353535, 0.03535353535353535, 0.03535353535353535)
(0.015151515151515152, 0.015151515151515152, 0.015151515151515152)
(0.0707070707070707, 0.0707070707070707, 0.0707070707070707)
(0.015151515151515152, 0.015151515151515152, 0.015151515151515152)
(0.06060606060606061, 0.06060606060606061, 0.06060606060606061)
(0.005050505050505051, 0.005050505050505051, 0.005050505050505051)
(0.020202020202020204, 0.020202020202020204, 0.020202020202020204)
(0.010101010101010102, 0.010101010101010102, 0.010101010101010102)
(0.030303030303030304, 0.030303030303030304, 0.030303030303030304)
