# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     102.102      100.400     3109.320    21391.086
     104.104       99.900     3109.320    21391.086
     106.106       99.900     3109.320    21391.086
     108.109      100.900     3109.320    21391.086
     110.111       99.900     3109.320    21391.086
     112.113      100.400     3109.418    21391.086
     114.115       99.900     3109.418    21391.086
     116.118       99.900     3109.418    21391.086
     118.120      100.400     3109.418    21391.086
     120.122       99.900     3109.418    21391.086
     122.124      100.400     3109.418    21391.086
     124.126       99.900     3109.418    21391.086
     126.129      100.400     3109.418    21391.086
     128.131       99.900     3109.418    21391.086
     130.133       99.900     3109.418    21391.086
     132.135       99.900     3109.418    21391.086
     134.137      100.400     3109.500    21391.086
     136.140       99.900     3109.500    21391.086
     138.142       99.900     3109.500    21391.086
     140.144      100.400     3109.500    21391.086
     142.146       99.900     3109.500    21391.086
     144.148      100.400     3109.500    21391.086
     146.150       99.900     3109.500    21391.086
     148.153       99.900     3109.500    21391.086
     150.155       99.900     3109.500    21391.086
     152.157      100.400     3109.500    21391.086
     154.159       99.900     3109.500    21391.086
     156.161      100.400     3109.500    21391.086
     158.164      100.400     3109.500    21391.086
     160.166       99.900     3109.500    21391.086
     162.168      100.400     3109.500    21391.086
     164.170       99.900     3109.500    21391.086
     166.173       99.900     3109.500    21391.086
     168.175      103.400     3109.500    21391.086
     170.177      100.400     3109.500    21391.086
     172.179       99.900     3109.500    21391.086
     174.181       99.900     3109.500    21391.086
     176.184      100.400     3109.500    21391.086
     178.186       99.900     3109.500    21391.086
     180.188      100.400     3109.500    21391.086
     182.190       99.900     3109.500    21391.086
     184.193       99.900     3109.500    21391.086
     186.195       99.900     3109.500    21391.086
     188.197      100.400     3109.500    21391.086
     190.199       99.900     3109.559    21391.086
     192.201       99.900     3109.559    21391.086
     194.204      100.400     3109.559    21391.086
     196.206       99.900     3109.559    21391.086
     198.208       99.900     3109.559    21391.086
     200.210      100.400     3109.559    21391.086
     202.213       99.900     3109.559    21391.086
     204.215       99.900     3109.559    21391.086
     206.217      100.400     3109.559    21391.086
     208.219       99.900     3109.559    21391.086
     210.222       99.900     3109.559    21391.086
     212.224      100.400     3109.559    21391.086
     214.226       99.900     3109.559    21391.086
     216.228      100.400     3109.559    21391.086
     218.230       99.900     3109.559    21391.086
     220.233       99.900     3109.559    21391.086
     222.235       99.900     3109.559    21391.086
     224.237      100.400     3109.559    21391.086
     226.239       99.900     3109.559    21391.086
     228.242       99.900     3109.559    21391.086
     230.244      100.400     3109.875    21391.086
     232.246       99.900     3109.875    21391.086
     234.248      100.400     3109.875    21391.086
     236.251       99.900     3109.875    21391.086
     238.253       99.900     3109.875    21391.086
     240.255       99.900     3109.875    21391.086
     242.257      100.400     3109.875    21391.086
     244.259       99.900     3109.875    21391.086
     246.262       99.900     3109.875    21391.086
     248.264      100.400     3109.875    21391.086
     250.266       99.900     3109.875    21391.086
     252.268      100.400     3109.875    21391.086
     254.268      100.000     3109.875    21391.086
     256.270       99.900     3109.875    21391.086
     258.272      100.400     3109.875    21391.086
     260.274       99.900     3109.875    21391.086
     262.276       99.900     3109.875    21391.086
     264.278       99.900     3109.875    21391.086
     266.280      100.400     3109.875    21391.086
     268.282       99.900     3109.875    21391.086
     270.285      100.400     3109.875    21391.086
     272.287       99.900     3109.875    21391.086
     274.289       99.900     3109.875    21391.086
     276.291       99.900     3109.875    21391.086
     278.293      100.400     3109.875    21391.086
     280.295       99.900     3109.875    21391.086
     282.297      100.400     3109.875    21391.086
     284.300       99.900     3109.875    21391.086
     286.302       99.900     3109.875    21391.086
     288.304       99.900     3109.875    21391.086
     290.306      100.400     3109.875    21391.086
     292.308      100.400     3109.875    21391.086
     294.310       99.900     3109.875    21391.086
     296.313       99.900     3109.875    21391.086
     298.315      100.400     3109.875    21391.086
     300.317       99.900     3109.875    21391.086
     302.319       99.900     3109.875    21391.086
     304.321      100.900     3109.875    21391.086
     306.324      105.400     3109.875    21391.086
     308.326       99.900     3109.875    21391.086
     310.328      100.400     3109.875    21391.086
     312.330      101.400     3109.953    21391.086
     314.333      100.400     3109.953    21391.086
     316.335       99.900     3109.953    21391.086
     318.337      107.400     3110.008    21391.086
     320.339       99.900     3110.008    21391.086
     322.340      100.000     3110.008    21391.086
     324.342      100.400     3110.008    21391.086
     326.344       99.900     3110.008    21391.086
     328.346       99.900     3110.008    21391.086
     330.349      100.400     3110.008    21391.086
     332.351       99.900     3110.008    21391.086
     334.353       99.900     3110.008    21391.086
     336.355       99.900     3110.008    21391.086
     338.357      100.400     3110.008    21391.086
     340.360      100.400     3110.008    21391.086
     342.362       99.900     3110.008    21391.086
     344.364      100.400     3110.008    21391.086
     346.365       99.900     3110.008    21391.086
     348.367       99.900     3110.008    21391.086
     350.369      100.400     3110.008    21391.086
     352.372       99.900     3110.008    21391.086
     354.374       99.900     3110.008    21391.086
     356.376      100.400     3110.008    21391.086
     358.378      100.900     3110.008    21391.086
     360.380       99.900     3110.008    21391.086
     362.382       99.900     3110.008    21391.086
     364.384      100.400     3110.008    21391.086
     366.386       99.900     3110.008    21391.086
     368.389      100.400     3110.008    21391.086
     370.391       99.900     3110.008    21391.086
     372.393       99.900     3110.008    21391.086
     374.395       99.900     3110.168    21391.086
     376.397      100.400     3110.168    21391.086
     378.400       99.900     3110.168    21391.086
     380.402       99.900     3110.168    21391.086
     382.404      100.400     3110.168    21391.086
     384.406       99.900     3110.168    21391.086
     386.408      100.400     3110.168    21391.086
     388.410       99.900     3110.168    21391.086
     390.412       99.900     3110.168    21391.086
     392.414       99.900     3110.168    21391.086
     394.416      100.400     3110.168    21391.086
     396.418       99.900     3110.168    21391.086
     398.421       99.900     3110.168    21391.086
     400.423      100.400     3110.168    21391.086
     402.425       99.900     3110.168    21391.086
     404.427       99.900     3110.168    21391.086
     406.429      100.400     3110.168    21391.086
     408.432       99.900     3110.168    21391.086
     410.434       99.900     3110.168    21391.086
     412.436      100.400     3110.168    21391.086
     414.438       99.900     3110.168    21391.086
     416.441       99.900     3110.168    21391.086
     418.443       99.900     3110.168    21391.086
     420.445      100.400     3110.168    21391.086
     422.447       99.900     3110.168    21391.086
     424.448      100.000     3110.168    21391.086
     426.450       99.900     3110.168    21391.086
     428.452      100.400     3110.168    21391.086
     430.454       99.900     3110.168    21391.086
     432.456       99.900     3110.168    21391.086
     434.458      100.400     3110.168    21391.086
     436.460       99.900     3110.168    21391.086
     438.462       99.900     3110.168    21391.086
     440.464      100.400     3110.168    21391.086
     442.466       99.900     3110.168    21391.086
     444.468       99.900     3110.168    21391.086
     446.470       99.900     3110.168    21391.086
     448.472      100.400     3110.168    21391.086
     450.474       99.900     3110.168    21391.086
     452.476      100.400     3110.168    21391.086
     454.478       99.900     3110.168    21391.086
     456.481       99.900     3110.168    21391.086
     458.483      101.400     3110.168    21391.086
     460.484      100.000     3110.168    21391.086
     462.486       99.900     3110.168    21391.086
     464.488      100.400     3110.168    21391.086
     466.490       99.900     3110.168    21391.086
     468.493       99.900     3110.168    21391.086
     470.495       99.900     3110.168    21391.086
     472.497      100.400     3110.168    21391.086
     474.499       99.900     3110.168    21391.086
     476.501       99.900     3110.168    21391.086
     478.504      100.400     3110.168    21391.086
     480.506       99.900     3110.168    21391.086
     482.508      100.400     3110.168    21391.086
     484.511       99.900     3110.168    21391.086
     486.513       99.900     3110.168    21391.086
     488.515       99.900     3110.168    21391.086
     490.517      100.400     3110.168    21391.086
     492.519       99.900     3110.168    21391.086
     494.522      100.400     3110.168    21391.086
     496.524       99.900     3110.168    21391.086
     498.526       99.900     3110.168    21391.086
     500.528      100.400     3110.168    21391.086
     502.531       99.900     3110.168    21391.086
     504.533       99.900     3110.168    21391.086
     506.535       99.900     3110.168    21391.086
     508.537      100.400     3110.168    21391.086
     510.539       99.900     3110.168    21391.086
     512.542      100.400     3110.168    21391.086
     514.544       99.900     3110.168    21391.086
     516.546       99.900     3110.168    21391.086
     518.548      100.400     3110.168    21391.086
     520.551       99.900     3110.168    21391.086
     522.553       99.900     3110.168    21391.086
     524.555       99.900     3110.168    21391.086
     526.556      100.500     3110.168    21391.086
     528.558       99.900     3110.168    21391.086
     530.560      100.400     3110.168    21391.086
     532.562       99.900     3110.168    21391.086
     534.564       99.900     3110.168    21391.086
     536.566       99.900     3110.168    21391.086
     538.568      100.400     3110.168    21391.086
     540.570       99.900     3110.168    21391.086
     542.572       99.900     3110.168    21391.086
     544.574      100.400     3110.168    21391.086
     546.576       99.900     3110.168    21391.086
     548.578       99.900     3110.168    21391.086
     550.580      100.400     3110.168    21391.086
     552.582       99.900     3110.168    21391.086
     554.584       99.900     3110.168    21391.086
     556.586       99.900     3110.168    21391.086
     558.588      100.400     3110.168    21391.086
     560.590       99.900     3110.168    21391.086
     562.593      100.400     3110.168    21391.086
     564.595       99.900     3110.168    21391.086
     566.597       99.900     3110.168    21391.086
     568.599       99.900     3110.168    21391.086
     570.601      100.400     3110.168    21391.086
     572.604      100.400     3110.168    21391.086
     574.606       99.900     3110.168    21391.086
     576.608      100.400     3110.168    21391.086
     578.610       99.900     3110.168    21391.086
     580.613       99.900     3110.168    21391.086
     582.615       99.900     3110.168    21391.086
     584.617      100.400     3110.168    21391.086
     586.619       99.900     3110.168    21391.086
     588.622       99.900     3110.168    21391.086
     590.624      100.400     3110.168    21391.086
     592.626       99.900     3110.168    21391.086
     594.628      100.400     3110.168    21391.086
     596.630       99.900     3110.168    21391.086
     598.633       99.900     3110.168    21391.086
     600.635       99.900     3110.168    21391.086
     602.637      100.400     3110.168    21391.086
     604.639       99.900     3110.168    21391.086
     606.641      100.400     3110.168    21391.086
     608.644       99.900     3110.168    21391.086
     610.646       99.900     3110.168    21391.086
     612.648      100.400     3110.168    21391.086
     614.650       99.900     3110.168    21391.086
     616.652       99.900     3110.168    21391.086
     618.654      100.400     3110.168    21391.086
     620.656       99.900     3110.168    21391.086
     622.659       99.900     3110.168    21391.086
     624.660      100.400     3110.168    21391.086
     626.661       99.900     3110.168    21391.086
     628.664       99.900     3110.168    21391.086
     630.666      100.400     3110.168    21391.086
     632.668       99.900     3110.168    21391.086
     634.670       99.900     3110.168    21391.086
     636.672      100.400     3110.168    21391.086
     638.674       99.900     3110.168    21391.086
     640.677      100.400     3110.168    21391.086
     642.679       99.900     3110.168    21391.086
     644.681       99.900     3110.168    21391.086
     646.683       99.900     3110.168    21391.086
     648.685      100.400     3110.168    21391.086
     650.688       99.900     3110.168    21391.086
     652.690       99.900     3110.168    21391.086
     654.692      100.400     3110.168    21391.086
     656.694       99.900     3110.168    21391.086
     658.697      100.400     3110.168    21391.086
     660.699       99.900     3110.168    21391.086
     662.701       99.900     3110.168    21391.086
     664.703       99.900     3110.168    21391.086
     666.704      100.500     3110.168    21391.086
     668.704      100.000     3110.168    21391.086
     670.707       99.900     3110.168    21391.086
     672.709      100.400     3110.168    21391.086
     674.711       99.900     3110.168    21391.086
     676.713       99.900     3110.168    21391.086
     678.716      100.400     3110.168    21391.086
     680.718       99.900     3110.168    21391.086
     682.720      100.400     3110.168    21391.086
     684.722       99.900     3110.168    21391.086
     686.724       99.900     3110.168    21391.086
     688.726      100.400     3110.168    21391.086
     690.728       99.900     3110.168    21391.086
     692.730       99.900     3110.168    21391.086
     694.731       99.900     3110.168    21391.086
     696.732      100.500     3110.168    21391.086
     698.734       99.900     3110.168    21391.086
     700.736      150.300     3296.328    21391.086
     702.738       99.900     3296.328    21391.086
     704.740       99.900     3296.328    21391.086
     706.742       99.900     3296.328    21391.086
     708.744      100.400     3296.328    21391.086
     710.746       99.900     3296.328    21391.086
     712.749       99.900     3296.328    21391.086
     714.751       99.900     3296.328    21391.086
     716.753      100.400     3296.328    21391.086
     718.755       99.900     3296.328    21391.086
     720.757       99.900     3296.328    21391.086
     722.760      100.400     3296.328    21391.086
     724.762       99.900     3296.328    21391.086
     726.764       99.900     3296.328    21391.086
     728.766       99.900     3296.328    21391.086
     730.768      100.400     3296.328    21391.086
     732.770       99.900     3296.328    21391.086
     734.773      100.400     3296.328    21391.086
     736.775       99.900     3296.328    21391.086
     738.776      100.000     3296.328    21391.086
     740.778       99.900     3296.328    21391.086
     742.780      100.400     3296.328    21391.086
     744.782       99.900     3296.328    21391.086
     746.784      100.400     3296.328    21391.086
     748.786       99.900     3296.328    21391.086
     750.788       99.900     3296.328    21391.086
     752.790      100.400     3296.328    21391.086
     754.793       99.900     3296.328    21391.086
     756.795       99.900     3296.328    21391.086
     758.797      100.400     3296.328    21391.086
     760.799       99.900     3296.328    21391.086
     762.802       99.900     3296.328    21391.086
     764.804      100.400     3296.328    21391.086
     766.806       99.900     3296.328    21391.086
     768.808       99.900     3296.328    21391.086
     770.810      100.400     3296.328    21391.086
     772.813       99.900     3296.328    21391.086
     774.815       99.900     3296.328    21391.086
     776.817      100.400     3296.328    21391.086
     778.819       99.900     3296.328    21391.086
     780.821       99.900     3296.328    21391.086
     782.824      100.400     3296.328    21391.086
     784.826       99.900     3296.328    21391.086
     786.828       99.900     3296.328    21391.086
     788.830       99.900     3296.328    21391.086
     790.832      100.400     3296.328    21391.086
     792.834       99.900     3296.328    21391.086
     794.836       99.900     3296.328    21391.086
     796.838       99.900     3296.328    21391.086
     798.840      100.400     3296.328    21391.086
     800.842       99.900     3296.328    21391.086
     802.844      100.400     3296.328    21391.086
     804.845      100.000     3296.328    21391.086
     806.847       99.900     3296.328    21391.086
     808.848      100.000     3296.328    21391.086
     810.850       99.900     3296.328    21391.086
     812.852      100.400     3296.328    21391.086
     814.854       99.900     3296.328    21391.086
     816.856       99.900     3296.328    21391.086
     818.858       99.900     3296.328    21391.086
     820.860      100.400     3296.328    21391.086
     822.862       99.900     3296.328    21391.086
     824.864       99.900     3296.328    21391.086
     826.866       99.900     3296.328    21391.086
     828.868      100.400     3296.328    21391.086
     830.870       99.900     3296.328    21391.086
     832.872       99.900     3296.328    21391.086
     834.874      100.400     3296.328    21391.086
     836.877       99.900     3296.328    21391.086
     838.879       99.900     3296.328    21391.086
     840.881      100.400     3296.328    21391.086
     842.883       99.400     3296.328    21391.086
     844.885      100.400     3296.328    21391.086
     846.888       99.900     3296.328    21391.086
     848.890       99.900     3296.328    21391.086
     850.892       99.900     3296.328    21391.086
     852.894       99.900     3296.328    21391.086
     854.897      100.400     3296.328    21391.086
     856.899       99.900     3296.328    21391.086
     858.901      100.400     3296.328    21391.086
     860.903       99.900     3296.328    21391.086
     862.905       99.900     3296.328    21391.086
     864.908      100.400     3296.328    21391.086
     866.910       99.900     3296.328    21391.086
     868.912       99.900     3296.328    21391.086
     870.914       99.900     3296.328    21391.086
     872.917      100.400     3296.328    21391.086
     874.919       99.900     3296.328    21391.086
     876.921       99.900     3296.328    21391.086
     878.923      100.400     3296.328    21391.086
     880.925       99.900     3296.328    21391.086
     882.928      100.400     3296.328    21391.086
     884.930       99.900     3296.328    21391.086
     886.932       99.900     3296.328    21391.086
     888.934       99.900     3296.328    21391.086
     890.937      100.400     3296.328    21391.086
     892.938       99.900     3296.328    21391.086
     894.940       99.900     3296.328    21391.086
     896.942       99.900     3296.328    21391.086
     898.943      100.400     3296.328    21391.086
     900.945       99.900     3296.328    21391.086
     902.948      100.400     3296.328    21391.086
     904.950       99.900     3296.328    21391.086
     906.952       99.900     3296.328    21391.086
     908.954      100.400     3296.328    21391.086
     910.956       99.900     3296.328    21391.086
     912.958       99.900     3296.328    21391.086
     914.960      100.400     3296.328    21391.086
     916.962       99.900     3296.328    21391.086
     918.964       99.900     3296.328    21391.086
     920.966      100.400     3296.328    21391.086
     922.969       99.900     3296.328    21391.086
     924.971       99.900     3296.328    21391.086
     926.973      100.400     3296.328    21391.086
     928.975       99.900     3296.328    21391.086
     930.976      100.000     3296.328    21391.086
     932.978       99.900     3296.328    21391.086
     934.980      100.400     3296.328    21391.086
     936.982       99.900     3296.328    21391.086
     938.985      100.400     3296.328    21391.086
     940.987       99.900     3296.328    21391.086
     942.988      100.000     3296.328    21391.086
     944.990      100.400     3296.328    21391.086
     946.992       99.900     3296.328    21391.086
     948.994       99.900     3296.328    21391.086
     950.996      100.400     3296.328    21391.086
     952.998       99.900     3296.328    21391.086
     955.000      101.400     3296.328    21391.086
     957.002      131.400     3312.055    21391.086
     959.004      100.400     3312.055    21391.086
     961.006       99.900     3312.055    21391.086
     963.008       99.900     3312.055    21391.086
     965.010       99.900     3312.055    21391.086
     967.012      100.400     3312.055    21391.086
     969.014       99.900     3312.055    21391.086
     971.016       99.900     3312.055    21391.086
     973.018       99.900     3312.055    21391.086
     975.020      100.400     3312.055    21391.086
     977.022       99.900     3312.055    21391.086
     979.024       99.900     3312.055    21391.086
     981.026       99.900     3312.055    21391.086
     983.028      100.400     3312.055    21391.086
     985.030       99.900     3312.055    21391.086
     987.033       99.900     3312.055    21391.086
     989.035       99.900     3312.055    21391.086
     991.036      100.500     3312.055    21391.086
     993.038       99.900     3312.055    21391.086
     995.040      100.400     3312.055    21391.086
     997.042       99.900     3312.055    21391.086
     999.044      100.400     3312.055    21391.086
    1001.046       99.900     3312.055    21391.086
    1003.048      100.400     3312.055    21391.086
    1005.050       99.900     3312.055    21391.086
    1007.053       99.900     3312.055    21391.086
    1009.055       99.900     3312.055    21391.086
    1011.056      100.500     3312.055    21391.086
    1013.058       99.900     3312.055    21391.086
    1015.060       99.900     3312.055    21391.086
    1017.062       99.900     3312.055    21391.086
    1019.064      100.400     3312.055    21391.086
    1021.066       99.900     3312.055    21391.086
    1023.068       99.900     3312.055    21391.086
    1025.070      100.400     3312.055    21391.086
    1027.072       99.900     3312.055    21391.086
    1029.074       99.900     3312.055    21391.086
    1031.076      100.400     3312.055    21391.086
    1033.078       99.900     3312.055    21391.086
    1035.080       99.900     3312.055    21391.086
    1037.082       99.900     3312.055    21391.086
    1039.084      102.400     3312.055    21391.086
    1041.086       99.900     3312.055    21391.086
    1043.088       99.900     3312.055    21391.086
    1045.090       99.900     3312.055    21391.086
    1047.093      100.400     3312.055    21391.086
    1049.095       99.900     3312.055    21391.086
    1051.097       99.900     3312.055    21391.086
    1053.099       99.900     3312.055    21391.086
    1055.102      100.400     3312.055    21391.086
    1057.104       99.900     3312.055    21391.086
    1059.106       99.900     3312.055    21391.086
    1061.108       99.900     3312.055    21391.086
    1063.110       99.900     3312.055    21391.086
    1065.113      100.400     3312.055    21391.086
    1067.115       99.900     3312.055    21391.086
    1069.116      100.500     3312.055    21391.086
    1071.117      101.000     3312.055    21391.086
    1073.119       99.900     3312.055    21391.086
    1075.121       99.900     3312.055    21391.086
    1077.123       99.900     3312.055    21391.086
    1079.126      100.400     3312.055    21391.086
    1081.128       99.900     3312.055    21391.086
    1083.130       99.900     3312.055    21391.086
    1085.132      100.400     3312.055    21391.086
    1087.134       99.900     3312.055    21391.086
    1089.137      100.400     3312.055    21391.086
    1091.139       99.900     3312.055    21391.086
    1093.141       99.900     3312.055    21391.086
    1095.143       99.900     3312.055    21391.086
    1097.145      100.400     3312.055    21391.086
    1099.147      101.900     3312.055    21391.086
    1101.148      100.000     3312.055    21391.086
    1103.150       99.900     3312.055    21391.086
    1105.152       99.900     3312.055    21391.086
    1107.154       99.900     3312.055    21391.086
    1109.156      100.400     3312.055    21391.086
    1111.158       99.900     3312.055    21391.086
    1113.160       99.900     3312.055    21391.086
    1115.162      100.400     3312.055    21391.086
    1117.164       99.900     3312.055    21391.086
    1119.166       99.900     3312.055    21391.086
    1121.169      100.400     3312.055    21391.086
    1123.171       99.900     3312.055    21391.086
    1125.172      100.000     3312.055    21391.086
    1127.174      101.900     3312.055    21391.086
    1129.176       99.900     3312.055    21391.086
    1131.178       99.900     3312.055    21391.086
    1133.181      100.400     3312.055    21391.086
    1135.183       99.900     3312.055    21391.086
    1137.184       99.900     3312.055    21391.086
    1139.186       99.900     3312.055    21391.086
    1141.188      100.400     3312.055    21391.086
    1143.190       99.900     3312.055    21391.086
    1145.192       99.900     3312.055    21391.086
    1147.194       99.900     3312.055    21391.086
    1149.197      100.400     3312.055    21391.086
    1151.199       99.900     3312.055    21391.086
    1153.200      101.500     3312.055    21391.086
    1155.202       99.900     3312.055    21391.086
    1157.204       99.900     3312.055    21391.086
    1159.206       99.900     3312.055    21391.086
    1161.208      100.400     3312.055    21391.086
    1163.210       99.900     3312.055    21391.086
    1165.212       99.900     3312.055    21391.086
    1167.214       99.900     3312.055    21391.086
    1169.217      100.400     3312.055    21391.086
    1171.219       99.900     3312.055    21391.086
    1173.221       99.900     3312.055    21391.086
    1175.223       99.900     3312.055    21391.086
    1177.226      100.400     3312.055    21391.086
    1179.228      101.400     3312.055    21391.086
    1181.230       99.900     3312.055    21391.086
    1183.232      100.400     3312.055    21391.086
    1185.234       99.900     3312.055    21391.086
    1187.237       99.900     3312.055    21391.086
    1189.239       99.900     3312.055    21391.086
    1191.241      100.400     3312.055    21391.086
    1193.243       99.900     3312.055    21391.086
    1195.246       99.900     3312.055    21391.086
    1197.248      100.400     3312.055    21391.086
    1199.250       99.900     3312.055    21391.086
    1201.252       99.900     3312.055    21391.086
    1203.254       99.900     3312.055    21391.086
    1205.256      101.400     3312.055    21391.086
    1207.258       99.900     3312.055    21391.086
    1209.260      100.400     3312.055    21391.086
    1211.262       99.900     3312.055    21391.086
    1213.265       99.900     3312.055    21391.086
    1215.267       99.900     3312.055    21391.086
    1217.269      100.400     3312.055    21391.086
    1219.271       99.900     3312.055    21391.086
    1221.274       99.900     3312.055    21391.086
    1223.276      100.400     3312.055    21391.086
    1225.278       99.900     3312.055    21391.086
    1227.280       99.900     3312.055    21391.086
    1229.282      100.400     3312.055    21391.086
    1231.285      101.900     3312.055    21391.086
    1233.287       99.900     3312.055    21391.086
    1235.289      100.400     3312.055    21391.086
    1237.291       99.900     3312.055    21391.086
    1239.294       99.900     3312.055    21391.086
    1241.296      100.400     3312.055    21391.086
    1243.298       99.900     3312.055    21391.086
    1245.300       99.900     3312.055    21391.086
    1247.303       99.900     3312.055    21391.086
    1249.305      100.400     3312.055    21391.086
    1251.307       99.900     3312.055    21391.086
    1253.309       99.900     3312.055    21391.086
    1255.311      100.400     3312.055    21391.086
    1257.314      100.400     3312.055    21391.086
    1259.316       99.900     3312.055    21391.086
    1261.318       99.900     3312.055    21391.086
    1263.320      100.400     3312.055    21391.086
    1265.323       99.900     3312.055    21391.086
    1267.325       99.900     3312.055    21391.086
    1269.327       99.900     3312.055    21391.086
    1271.329      100.400     3312.055    21391.086
    1273.332       99.900     3312.055    21391.086
    1275.334       99.900     3312.055    21391.086
    1277.336      100.400     3312.055    21391.086
    1279.338       99.900     3312.055    21391.086
    1281.340       99.900     3312.055    21391.086
    1283.343      100.400     3312.055    21391.086
    1285.345       99.900     3312.055    21391.086
    1287.347      100.400     3312.055    21391.086
    1289.349      100.400     3312.055    21391.086
    1291.352       99.900     3312.055    21391.086
    1293.354       99.900     3312.055    21391.086
    1295.356      100.400     3312.055    21391.086
    1297.358       99.900     3312.055    21391.086
    1299.360       99.900     3312.055    21391.086
    1301.362       99.900     3312.055    21391.086
    1303.365      100.400     3312.055    21391.086
    1305.367       99.900     3312.055    21391.086
    1307.368      100.500     3312.055    21391.086
    1309.370       99.900     3312.055    21391.086
    1311.372      100.400     3312.055    21391.086
    1313.374       99.900     3312.055    21391.086
    1315.377       99.900     3312.055    21391.086
    1317.379      102.400     3312.055    21391.086
    1319.381      100.400     3312.055    21391.086
    1321.383       99.900     3312.055    21391.086
    1323.386       99.900     3312.055    21391.086
    1325.388      100.400     3312.055    21391.086
    1327.390       99.900     3312.055    21391.086
    1329.392       99.900     3312.055    21391.086
    1331.394       99.900     3312.055    21391.086
    1333.397      100.400     3312.055    21391.086
    1335.399       99.900     3312.055    21391.086
    1337.401       99.900     3312.055    21391.086
    1339.403       99.900     3312.055    21391.086
    1341.406      100.400     3312.055    21391.086
    1343.408       99.900     3312.055    21391.086
    1345.410       99.900     3312.055    21391.086
    1347.412       99.900     3312.055    21391.086
    1349.414       99.900     3312.055    21391.086
    1351.416      100.400     3312.055    21391.086
    1353.418       99.900     3312.055    21391.086
    1355.420      100.400     3312.055    21391.086
    1357.422       99.900     3312.055    21391.086
    1359.424      101.400     3312.055    21391.086
    1361.426       99.900     3312.055    21391.086
    1363.429       99.900     3312.055    21391.086
    1365.431       99.900     3312.055    21391.086
    1367.432      100.500     3312.055    21391.086
    1369.434       99.900     3312.055    21391.086
    1371.436       99.900     3312.055    21391.086
    1373.438      100.400     3312.055    21391.086
    1375.441       99.900     3312.055    21391.086
    1377.443       99.900     3312.055    21391.086
    1379.445      100.400     3312.055    21391.086
    1381.447       99.900     3312.055    21391.086
    1383.449       99.900     3312.055    21391.086
    1385.452      100.400     3312.055    21391.086
    1387.454       99.900     3312.055    21391.086
    1389.456       99.900     3312.055    21391.086
    1391.458       99.900     3312.055    21391.086
    1393.461      100.400     3312.055    21391.086
    1395.463       99.900     3312.055    21391.086
    1397.465      106.400     3313.047    21391.086
    1399.467      133.400     3315.066    21391.086
    1401.470      101.400     3315.320    21391.086
    1403.472      100.900     3315.320    21391.086
    1405.474      101.400     3315.320    21391.086
    1407.476      100.400     3315.320    21391.086
    1409.479      100.900     3315.375    21391.086
    1411.480      101.500     3315.461    21391.086
    1413.482      100.900     3315.461    21391.086
    1415.484      100.900     3315.461    21391.086
