(0.03614457831325301, 0.03614457831325301, 0.03614457831325301)
(0.008032128514056224, 0.008032128514056224, 0.008032128514056224)
(0.04618473895582329, 0.04618473895582329, 0.04618473895582329)
(0.020080321285140562, 0.020080321285140562, 0.020080321285140562)
(0.006024096385542169, 0.006024096385542169, 0.006024096385542169)
(0.012048192771084338, 0.012048192771084338, 0.012048192771084338)
(0.008032128514056224, 0.008032128514056224, 0.008032128514056224)
(0.05823293172690763, 0.05823293172690763, 0.05823293172690763)
(0.02610441767068273, 0.02610441767068273, 0.02610441767068273)
(0.06827309236947791, 0.06827309236947791, 0.06827309236947791)
(0.012048192771084338, 0.012048192771084338, 0.012048192771084338)
(0.010040160642570281, 0.010040160642570281, 0.010040160642570281)
(0.018072289156626505, 0.018072289156626505, 0.018072289156626505)
(0.02208835341365462, 0.02208835341365462, 0.02208835341365462)
(0.06626506024096386, 0.06626506024096386, 0.06626506024096386)
(0.02208835341365462, 0.02208835341365462, 0.02208835341365462)
(0.02610441767068273, 0.02610441767068273, 0.02610441767068273)
(0.020080321285140562, 0.020080321285140562, 0.020080321285140562)
(0.012048192771084338, 0.012048192771084338, 0.012048192771084338)
(0.010040160642570281, 0.010040160642570281, 0.010040160642570281)
(0.01606425702811245, 0.01606425702811245, 0.01606425702811245)
